"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000171234",1.4150517561501,0.906827516217403,1.49564680814854,0.606311270332574,0.544308076028627,0.653311542023773,"UGT2B7","7364","UDP glucuronosyltransferase family 2 member B7"
"ENSG00000175538",1.41618451293617,-0.924174318456458,1.52534057114013,-0.605880638030677,0.544594017483826,0.653601517074644,"KCNE3","10008","potassium voltage-gated channel subfamily E regulatory subunit 3"
"ENSG00000184897",483.273456362747,-0.0589489823941618,0.0973064506663964,-0.605807549144521,0.544642556184577,0.653606546132098,"H1FX","8971","H1 histone family member X"
"ENSG00000178096",54.0733903910831,-0.153605125860772,0.253614422759505,-0.605664000451706,0.544737893856688,0.653613896697315,"BOLA1","51027","bolA family member 1"
"ENSG00000157625",388.706867325444,-0.0592188283827142,0.0977841253986492,-0.605607793098206,0.544775226153604,0.653613896697315,"TAB3","257397","TGF-beta activated kinase 1 (MAP3K7) binding protein 3"
"ENSG00000149716",243.873162585573,-0.0708079738357265,0.11692240289567,-0.605598004164425,0.544781727984111,0.653613896697315,"LTO1","220064","LTO1 maturation factor of ABCE1"
"ENSG00000124802",145.254716886392,0.0893375229112281,0.147650611209274,0.605060298630291,0.545138932333387,0.653989221386199,"EEF1E1","9521","eukaryotic translation elongation factor 1 epsilon 1"
"ENSG00000176542",276.591530442818,0.0672143773678583,0.111170693668483,0.604605181004761,0.545441363354924,0.654298780166439,"USF3","205717","upstream transcription factor family member 3"
"ENSG00000172354",3403.17671304223,0.0286803907345946,0.0474656737448224,0.604234354468066,0.545687843492659,0.654541176641557,"GNB2","2783","G protein subunit beta 2"
"ENSG00000198205",60.3181556348736,-0.138249754356791,0.22884373343268,-0.604122963224863,0.545761893559157,0.654576724224842,"ZXDA","7789","zinc finger X-linked duplicated A"
"ENSG00000167807",1.38521905770953,-0.934973423650985,1.54839709068931,-0.603833105392077,0.545954607030852,0.65472718229884,NA,NA,NA
"ENSG00000169442",0.673001599904747,1.34634471752517,2.22978349336416,0.603800647700503,0.545976188794459,0.65472718229884,"CD52","1043","CD52 molecule"
"ENSG00000011201",19.0022316268705,0.27831922546573,0.46105927413145,0.603651723501347,0.546075216873756,0.654792656926647,"ANOS1","3730","anosmin 1"
"ENSG00000258472",10.8398645336926,-0.343507039030735,0.569214004360736,-0.60347608526694,0.54619202005965,0.65484802665033,NA,NA,NA
"ENSG00000000419",522.816605185146,0.0513559447796628,0.0851040826888422,0.603448661416521,0.546210258624814,0.65484802665033,"DPM1","8813","dolichyl-phosphate mannosyltransferase subunit 1, catalytic"
"ENSG00000116096",231.162506476892,0.0743956244325696,0.123318550944292,0.603280073134959,0.546322386942098,0.654929179986387,"SPR","6697","sepiapterin reductase"
"ENSG00000114646",2.68598369416706,0.667925451621961,1.10739004263621,0.603152842183701,0.546407015988717,0.654977356782571,"CSPG5","10675","chondroitin sulfate proteoglycan 5"
"ENSG00000167216",20.0530955309247,-0.23865618778369,0.39577984068772,-0.603002384782897,0.546507102741307,0.655044053367061,"KATNAL2","83473","katanin catalytic subunit A1 like 2"
"ENSG00000160360",1987.49035800147,0.0306199656262573,0.0508454078388029,0.602216934188686,0.547029744883125,0.655615216494772,"GPSM1","26086","G protein signaling modulator 1"
"ENSG00000169085",3.73983932576829,-0.560445396019217,0.930736563865978,-0.602152550761849,0.547072596855252,0.655615216494772,"VXN","254778","vexin"
"ENSG00000136169",205.783897863881,0.0757736567215181,0.125913928349323,0.601789315247946,0.547314388301993,0.655851650930545,"SETDB2","83852","SET domain bifurcated histone lysine methyltransferase 2"
"ENSG00000205309",3.1834256390758,0.597086400825464,0.992667809149584,0.601496689347654,0.547509216180876,0.656008803592432,"NT5M","56953","5',3'-nucleotidase, mitochondrial"
"ENSG00000179826",1.02748158479985,-1.10855652939766,1.84311350606245,-0.60145863277077,0.547534556452063,0.656008803592432,"MRGPRX3","117195","MAS related GPR family member X3"
"ENSG00000121851",139.970801694533,-0.0909496780967856,0.151396067262893,-0.600740030709352,0.548013152143804,0.656496384035921,"POLR3GL","84265","RNA polymerase III subunit G like"
"ENSG00000153187",6123.53563790425,-0.0236832264512472,0.0394267615030888,-0.600689114407528,0.548047070718562,0.656496384035921,"HNRNPU","3192","heterogeneous nuclear ribonucleoprotein U"
"ENSG00000148719",774.03565010325,0.0448931279753351,0.0747412876630014,0.600646970089039,0.548075146504137,0.656496384035921,"DNAJB12","54788","DnaJ heat shock protein family (Hsp40) member B12"
"ENSG00000150459",1450.72475672486,-0.0344008801993179,0.0572806511741461,-0.600567198419785,0.548128290898549,0.656506684377311,"SAP18","10284","Sin3A associated protein 18"
"ENSG00000278615",3.10755080807211,0.602384382289708,1.00340138503731,0.600342386678398,0.54827807561119,0.656632722115856,"C11orf98","102288414","chromosome 11 open reading frame 98"
"ENSG00000102125",149.04594800471,0.0942209626298179,0.156974023399302,0.600232832091867,0.548351075576959,0.656664470833437,"TAZ","6901","tafazzin"
"ENSG00000144278",0.638744699429561,1.35724088685348,2.26143165982777,0.600168871323244,0.548393697042878,0.656664470833437,"GALNT13","114805","polypeptide N-acetylgalactosaminyltransferase 13"
"ENSG00000162194",19.9983926297906,0.242489526171739,0.404249052770965,0.599851810436093,0.548605000707684,0.656864123846766,"LBHD1","79081","LBH domain containing 1"
"ENSG00000138615",2.69350670916814,0.689119697607113,1.14970198149185,0.599389849457259,0.548912944261061,0.657172626627868,"CILP","8483","cartilage intermediate layer protein"
"ENSG00000162592",0.612206756137193,-1.45443083823444,2.42702599589594,-0.599264631155109,0.54899642957269,0.657172626627868,"CCDC27","148870","coiled-coil domain containing 27"
"ENSG00000164303",0.612206756137193,-1.45443083823444,2.42702599589594,-0.599264631155109,0.54899642957269,0.657172626627868,"ENPP6","133121","ectonucleotide pyrophosphatase/phosphodiesterase 6"
"ENSG00000125871",273.628324814444,-0.0670908516128205,0.112051949119318,-0.5987477428115,0.549341114696465,0.657299720134416,"MGME1","92667","mitochondrial genome maintenance exonuclease 1"
"ENSG00000185155",0.61637100401492,1.30786056490308,2.18448558905037,0.598704139527706,0.549370196269218,0.657299720134416,"MIXL1","83881","Mix paired-like homeobox"
"ENSG00000133124",0.61637100401492,1.30786056490308,2.18448558905037,0.598704139527706,0.549370196269218,0.657299720134416,"IRS4","8471","insulin receptor substrate 4"
"ENSG00000173401",0.61637100401492,1.30786056490308,2.18448558905037,0.598704139527706,0.549370196269218,0.657299720134416,"GLIPR1L1","256710","GLIPR1 like 1"
"ENSG00000203883",0.61637100401492,1.30786056490308,2.18448558905037,0.598704139527706,0.549370196269218,0.657299720134416,"SOX18","54345","SRY-box 18"
"ENSG00000130377",0.61637100401492,1.30786056490308,2.18448558905037,0.598704139527706,0.549370196269218,0.657299720134416,"ACSBG2","81616","acyl-CoA synthetase bubblegum family member 2"
"ENSG00000082196",1.80801690137327,-0.81133078449664,1.35609657777367,-0.598283925934405,0.549650500128511,0.657581708815163,"C1QTNF3","114899","C1q and TNF related 3"
"ENSG00000162444",0.335628953094802,1.76002405826953,2.94200475634519,0.598239705246426,0.549680001677813,NA,"RBP7","116362","retinol binding protein 7"
"ENSG00000172005",0.335628953094802,1.76002405826953,2.94200475634519,0.598239705246426,0.549680001677813,NA,"MAL","4118","mal, T cell differentiation protein"
"ENSG00000226321",0.335628953094802,1.76002405826953,2.94200475634519,0.598239705246426,0.549680001677813,NA,"CROCC2","728763","ciliary rootlet coiled-coil, rootletin family member 2"
"ENSG00000164128",0.335628953094802,1.76002405826953,2.94200475634519,0.598239705246426,0.549680001677813,NA,"NPY1R","4886","neuropeptide Y receptor Y1"
"ENSG00000078795",0.335628953094802,1.76002405826953,2.94200475634519,0.598239705246426,0.549680001677813,NA,"PKD2L2","27039","polycystin 2 like 2, transient receptor potential cation channel"
"ENSG00000170091",0.335628953094802,1.76002405826953,2.94200475634519,0.598239705246426,0.549680001677813,NA,"NSG2","51617","neuronal vesicle trafficking associated 2"
"ENSG00000096395",0.335628953094802,1.76002405826953,2.94200475634519,0.598239705246426,0.549680001677813,NA,"MLN","4295","motilin"
"ENSG00000127399",0.335628953094802,1.76002405826953,2.94200475634519,0.598239705246426,0.549680001677813,NA,"LRRC61","65999","leucine rich repeat containing 61"
"ENSG00000156298",0.335628953094802,1.76002405826953,2.94200475634519,0.598239705246426,0.549680001677813,NA,"TSPAN7","7102","tetraspanin 7"
"ENSG00000172159",0.335628953094802,1.76002405826953,2.94200475634519,0.598239705246426,0.549680001677813,NA,"FRMD3","257019","FERM domain containing 3"
"ENSG00000188771",0.335628953094802,1.76002405826953,2.94200475634519,0.598239705246426,0.549680001677813,NA,"PLET1","349633","placenta expressed transcript 1"
"ENSG00000189167",0.335628953094802,1.76002405826953,2.94200475634519,0.598239705246426,0.549680001677813,NA,"ZAR1L","646799","zygote arrest 1 like"
"ENSG00000168229",0.335628953094802,1.76002405826953,2.94200475634519,0.598239705246426,0.549680001677813,NA,"PTGDR","5729","prostaglandin D2 receptor"
"ENSG00000177108",0.335628953094802,1.76002405826953,2.94200475634519,0.598239705246426,0.549680001677813,NA,"ZDHHC22","283576","zinc finger DHHC-type containing 22"
"ENSG00000140057",0.335628953094802,1.76002405826953,2.94200475634519,0.598239705246426,0.549680001677813,NA,"AK7","122481","adenylate kinase 7"
"ENSG00000185823",0.335628953094802,1.76002405826953,2.94200475634519,0.598239705246426,0.549680001677813,NA,"NPAP1","23742","nuclear pore associated protein 1"
"ENSG00000260170",0.335628953094802,1.76002405826953,2.94200475634519,0.598239705246426,0.549680001677813,NA,NA,NA,NA
"ENSG00000166596",0.335628953094802,1.76002405826953,2.94200475634519,0.598239705246426,0.549680001677813,NA,"CFAP52","146845","cilia and flagella associated protein 52"
"ENSG00000131044",0.335628953094802,1.76002405826953,2.94200475634519,0.598239705246426,0.549680001677813,NA,"TTLL9","164395","tubulin tyrosine ligase like 9"
"ENSG00000213865",15.5512984418635,0.266043422769299,0.444806976466408,0.598109824811596,0.549766655091991,0.657667285937156,"C8orf44","56260","chromosome 8 open reading frame 44"
"ENSG00000178826",1.12694867517666,1.09518306907756,1.83174314547861,0.59789117911038,0.549912545974615,0.657788418356779,"TMEM139","135932","transmembrane protein 139"
"ENSG00000249471",58.0846067933078,0.148911042010293,0.249120667932351,0.597746639193863,0.550009000400966,0.657850401550839,"ZNF324B","388569","zinc finger protein 324B"
"ENSG00000182541",451.594722285824,-0.0543193249189805,0.0908972534646504,-0.597590387481896,0.550113279720736,0.657921733062095,"LIMK2","3985","LIM domain kinase 2"
"ENSG00000124343",0.967721528609245,-1.10842048537966,1.85593040635964,-0.597231707385946,0.550352692592321,0.658101256261715,"XG","7499","Xg glycoprotein (Xg blood group)"
"ENSG00000212710",0.967721528609245,-1.10842048537966,1.85593040635964,-0.597231707385946,0.550352692592321,0.658101256261715,"CTAGE1","64693","cutaneous T cell lymphoma-associated antigen 1"
"ENSG00000214711",2.85151529177707,0.678467775083675,1.13661137479565,0.596921507323164,0.550559787226841,0.658295484678661,"CAPN14","440854","calpain 14"
"ENSG00000146054",6.82650348412019,-0.406612035946538,0.681380761317482,-0.596747162570799,0.550676199469732,0.658381262901348,"TRIM7","81786","tripartite motif containing 7"
"ENSG00000223501",468.659539893494,-0.0517118728387571,0.0868311039178574,-0.595545495859142,0.551478897173216,0.659287474573236,"VPS52","6293","VPS52 subunit of GARP complex"
"ENSG00000165985",1.35529169995949,0.94638439986381,1.59009609199231,0.595174344890086,0.551726937373456,0.65948532857526,"C1QL3","389941","complement C1q like 3"
"ENSG00000187823",0.936756073382606,-1.12578455221219,1.89178818455322,-0.595090169927277,0.551783199126849,0.65948532857526,"RTL4","340595","retrotransposon Gag like 4"
"ENSG00000174796",192.415470835937,0.0812445317216122,0.136546809680325,0.594993994453746,0.551847485358372,0.65948532857526,"THAP6","152815","THAP domain containing 6"
"ENSG00000066185",0.635615239128779,1.34721732681307,2.26437121383568,0.594963104362638,0.551868133893248,0.65948532857526,"ZMYND12","84217","zinc finger MYND-type containing 12"
"ENSG00000130173",0.635615239128779,1.34721732681307,2.26437121383568,0.594963104362638,0.551868133893248,0.65948532857526,"ANGPTL8","55908","angiopoietin like 8"
"ENSG00000164172",581.524520914576,-0.0473524274814275,0.0796352796306321,-0.594616201526003,0.552100047753228,0.659708975497574,"MOCS2","4338","molybdenum cofactor synthesis 2"
"ENSG00000005889",773.828390813086,0.0416883080488885,0.0701374573293038,0.594380087848878,0.55225792345024,0.65984412450828,"ZFX","7543","zinc finger protein X-linked"
"ENSG00000092094",150.416234426622,-0.0886889137459585,0.149244262197029,-0.594253423484204,0.552342625790744,0.659891830326199,"OSGEP","55644","O-sialoglycoprotein endopeptidase"
"ENSG00000129911",510.314751182494,0.0506413884331272,0.0852599883417736,0.593964289909658,0.552535997589718,0.660069346881516,"KLF16","83855","Kruppel like factor 16"
"ENSG00000143418",1760.52142595905,-0.0328402805420563,0.0553438881209541,-0.593385858078562,0.552922950998072,0.660478071957334,"CERS2","29956","ceramide synthase 2"
"ENSG00000198064",1.07360952453538,1.0764247038113,1.81482124895176,0.593129876803595,0.553094237138537,0.660593739907857,"NPIPB13","613037","nuclear pore complex interacting protein family, member B13"
"ENSG00000069696",2.42502948965158,-0.684714758673723,1.15445367367421,-0.593107176396711,0.55310942804064,0.660593739907857,"DRD4","1815","dopamine receptor D4"
"ENSG00000108406",599.07187313569,0.0461562552814196,0.0779332375704839,0.592253789529471,0.553680654956839,0.661222388198192,"DHX40","79665","DEAH-box helicase 40"
"ENSG00000134802",99.2657533302594,0.108532483228197,0.183276433109831,0.59217915466064,0.553730626628641,0.661228486084338,"SLC43A3","29015","solute carrier family 43 member 3"
"ENSG00000154710",53.2149434950664,0.146050016401544,0.246689297754436,0.592040342775338,0.553823573805679,0.661285897330316,"RABGEF1","27342","RAB guanine nucleotide exchange factor 1"
"ENSG00000104833",1.47662282793065,-0.960302127672394,1.62233321999814,-0.59192656344268,0.553899765109778,0.661323293761172,"TUBB4A","10382","tubulin beta 4A class IVa"
"ENSG00000145708",5.74193904531303,0.445321800296415,0.752628560213832,0.591688681293058,0.554059077325265,0.661459917506663,"CRHBP","1393","corticotropin releasing hormone binding protein"
"ENSG00000126500",3.85602186986679,0.568183879839318,0.96094897647802,0.591273723940861,0.554337032368415,0.661738148634837,"FLRT1","23769","fibronectin leucine rich transmembrane protein 1"
"ENSG00000172007",157.036113820189,-0.0857840328591139,0.145117759394732,-0.591133939890666,0.554430680679511,0.661796336912176,"RAB33B","83452","RAB33B, member RAS oncogene family"
"ENSG00000183615",8.00091011695027,0.370313925716945,0.62669887100563,0.590896111114292,0.554590031828832,0.661932935624662,"FAM167B","84734","family with sequence similarity 167 member B"
"ENSG00000132031",114.827181078516,-0.102410900030207,0.173353946208446,-0.590761861902265,0.554679992003179,0.661986697072059,"MATN3","4148","matrilin 3"
"ENSG00000163145",7.76346236463551,-0.387139221078741,0.655767357730572,-0.590360615719761,0.554948908931427,0.662217354672557,"C1QTNF7","114905","C1q and TNF related 7"
"ENSG00000137474",1.44071689681328,0.878213369115055,1.4877583184249,0.590293032301662,0.554994209900573,0.662217354672557,"MYO7A","4647","myosin VIIA"
"ENSG00000179869",6.92132532894721,0.393647405603254,0.666918551890753,0.590248096243897,0.555024331410092,0.662217354672557,"ABCA13","154664","ATP binding cassette subfamily A member 13"
"ENSG00000112706",3.13305396378754,0.615678932922666,1.04318483953389,0.590191603242395,0.555062200896317,0.662217354672557,"IMPG1","3617","interphotoreceptor matrix proteoglycan 1"
"ENSG00000132464",1.93562683360003,-0.810518167632286,1.37343762969435,-0.590138314335146,0.555097923709104,0.662217354672557,"ENAM","10117","enamelin"
"ENSG00000167920",199.95191248705,0.0803607789534389,0.136281900488017,0.589665822575648,0.55541471295796,0.6625416462626,"TMEM99","147184","transmembrane protein 99 (putative)"
"ENSG00000066135",944.849836001834,-0.0389157486683846,0.066060000297284,-0.589097010191575,0.555796198923358,0.66294305436488,"KDM4A","9682","lysine demethylase 4A"
"ENSG00000215182",3.35620681277972,0.563386887911935,0.95663111069639,0.588928043017346,0.555909544939414,0.663007924207991,"MUC5AC","4586","mucin 5AC, oligomeric mucus/gel-forming"
"ENSG00000174500",10.2109411820235,-0.33013535043553,0.560613932314853,-0.588881815819945,0.555940556884404,0.663007924207991,"GCSAM","257144","germinal center associated signaling and motility"
"ENSG00000163352",0.354873188208661,1.82707301132894,3.10335994244663,0.588740283181108,0.556035510619544,NA,"LENEP","55891","lens epithelial protein"
"ENSG00000162723",0.354873188208661,1.82707301132894,3.10335994244663,0.588740283181108,0.556035510619544,NA,"SLAMF9","89886","SLAM family member 9"
"ENSG00000163508",0.354873188208661,1.82707301132894,3.10335994244663,0.588740283181108,0.556035510619544,NA,"EOMES","8320","eomesodermin"
"ENSG00000198963",0.354873188208661,1.82707301132894,3.10335994244663,0.588740283181108,0.556035510619544,NA,"RORB","6096","RAR related orphan receptor B"
"ENSG00000129465",0.354873188208661,1.82707301132894,3.10335994244663,0.588740283181108,0.556035510619544,NA,"RIPK3","11035","receptor interacting serine/threonine kinase 3"
"ENSG00000214967",0.354873188208661,1.82707301132894,3.10335994244663,0.588740283181108,0.556035510619544,NA,"NPIPA7","101059938","nuclear pore complex interacting protein family member A7"
"ENSG00000141434",0.354873188208661,1.82707301132894,3.10335994244663,0.588740283181108,0.556035510619544,NA,"MEP1B","4225","meprin A subunit beta"
"ENSG00000274322",0.354873188208661,1.82707301132894,3.10335994244663,0.588740283181108,0.556035510619544,NA,NA,NA,NA
"ENSG00000220008",0.354873188208661,1.82707301132894,3.10335994244663,0.588740283181108,0.556035510619544,NA,"LINGO3","645191","leucine rich repeat and Ig domain containing 3"
"ENSG00000254415",0.354873188208661,1.82707301132894,3.10335994244663,0.588740283181108,0.556035510619544,NA,"SIGLEC14","100049587","sialic acid binding Ig like lectin 14"
"ENSG00000142182",0.354873188208661,1.82707301132894,3.10335994244663,0.588740283181108,0.556035510619544,NA,"DNMT3L","29947","DNA methyltransferase 3 like"
"ENSG00000253598",2.8077265069859,0.646477062709134,1.09845920820218,0.588530787380997,0.556176075117191,0.663196031858837,"SLC10A5","347051","solute carrier family 10 member 5"
"ENSG00000100239",1367.88417644374,0.0347494646542001,0.0590462553133255,0.588512590168575,0.556188285640875,0.663196031858837,"PPP6R2","9701","protein phosphatase 6 regulatory subunit 2"
"ENSG00000185024",492.242020425813,-0.0499594546765716,0.0849160855793135,-0.588339115442484,0.556304695597801,0.663281174963222,"BRF1","2972","BRF1 RNA polymerase III transcription initiation factor subunit"
"ENSG00000182742",187.148806749364,0.0776359692360409,0.132273966118254,0.586933101912386,0.557248637094847,0.664352888974587,"HOXB4","3214","homeobox B4"
"ENSG00000181852",1241.15005200318,-0.0348007928343345,0.0593018271804827,-0.586841830832963,0.557309939812229,0.664372231088945,"RNF41","10193","ring finger protein 41"
"ENSG00000139737",1.11083390036358,1.07728190802989,1.83753366305265,0.586265127921645,0.557697361369335,0.66478030668564,"SLAIN1","122060","SLAIN motif family member 1"
"ENSG00000161594",0.570588825608693,-1.45084133194158,2.47929985386166,-0.585181872891174,0.558425432179553,0.665594340433663,"KLHL10","317719","kelch like family member 10"
"ENSG00000181885",2.25441031430978,0.682366181933156,1.16647151369647,0.584983151256548,0.558559045892518,0.665628411096428,"CLDN7","1366","claudin 7"
"ENSG00000081692",115.686332064791,-0.0971434962497355,0.166069114075885,-0.584958237359814,0.558575798250783,0.665628411096428,"JMJD4","65094","jumonji domain containing 4"
"ENSG00000033122",10.101547317133,-0.327063968955009,0.559173233784005,-0.584906338849092,0.558610696122711,0.665628411096428,"LRRC7","57554","leucine rich repeat containing 7"
"ENSG00000188859",1.47168235203992,0.874301269985973,1.49486253482836,0.58487068182919,0.558634673419169,0.665628411096428,"FAM78B","149297","family with sequence similarity 78 member B"
"ENSG00000148248",10111.0577498193,0.0223507795258675,0.0382761067319556,0.583935552337862,0.559263672713515,0.666324010384138,"SURF4","6836","surfeit 4"
"ENSG00000160678",3.9052914357033,0.52209454865101,0.894361778216604,0.583762143427114,0.559380351105019,0.666409151611492,"S100A1","6271","S100 calcium binding protein A1"
"ENSG00000166192",39.1548975182304,-0.176100836372928,0.301710963297266,-0.583673972097001,0.559439681819128,0.66642596432673,"SENP8","123228","SUMO peptidase family member, NEDD8 specific"
"ENSG00000180198",578.227819403725,-0.055693397433807,0.0954709679929795,-0.58335427622251,0.559654831597606,0.666628376956721,"RCC1","1104","regulator of chromosome condensation 1"
"ENSG00000065361",5.15345147444475,-0.487742632593323,0.836464871453995,-0.583099959410726,0.559826011059405,0.666778386212503,"ERBB3","2065","erb-b2 receptor tyrosine kinase 3"
"ENSG00000133030",6003.92601644567,-0.0251666045914469,0.0432186763545428,-0.582308546078405,0.560358870077264,0.667359113308987,"MPRIP","23164","myosin phosphatase Rho interacting protein"
"ENSG00000125531",6.21261374010683,0.411536983740137,0.706925640733033,0.582150314018037,0.560465437278541,0.667432095556814,"FNDC11","79025","fibronectin type III domain containing 11"
"ENSG00000134597",211.208460149138,0.0735542586189315,0.126398346078044,0.581924217374773,0.560617727414335,0.667559510918031,"RBMX2","51634","RNA binding motif protein X-linked 2"
"ENSG00000171612",169.912453924335,0.0838130139136323,0.144325337342761,0.580722799314047,0.561427293131494,0.66846949799418,"SLC25A33","84275","solute carrier family 25 member 33"
"ENSG00000183873",137.877169140883,0.0925601647069499,0.159451251102434,0.580491931339488,0.56158292636906,0.668600789145101,"SCN5A","6331","sodium voltage-gated channel alpha subunit 5"
"ENSG00000136869",1.91264411279954,0.818650038507129,1.41163693473973,0.579929596881842,0.561962095805287,0.668998171888395,"TLR4","7099","toll like receptor 4"
"ENSG00000128567",187.482913127807,-0.0811682323632839,0.140038868438492,-0.579612169595149,0.562176184476328,0.669198982861814,"PODXL","5420","podocalyxin like"
"ENSG00000128626",398.188503295776,-0.0559416279680693,0.0965327915798543,-0.579509066841738,0.562245730551765,0.669227715786781,"MRPS12","6183","mitochondrial ribosomal protein S12"
"ENSG00000005448",165.504595556066,0.0815349974571966,0.14078995141459,0.579125119640799,0.562504751655918,0.669481953476937,"WDR54","84058","WD repeat domain 54"
"ENSG00000162373",5.01765460230269,-0.467821992073471,0.808752276408815,-0.578449057541808,0.56296098131541,0.669970844850332,"BEND5","79656","BEN domain containing 5"
"ENSG00000025156",208.244167961379,0.072940159723834,0.126151553989826,0.578194698495084,0.563132677644332,0.670121066057503,"HSF2","3298","heat shock transcription factor 2"
"ENSG00000169184",91.3809957986979,0.112272028819835,0.194249602365372,0.577978165477315,0.56327886071245,0.670240904987897,"MN1","4330","MN1 proto-oncogene, transcriptional regulator"
"ENSG00000058404",6.16093578590794,-0.40716856771891,0.704684396762398,-0.577802729263774,0.563397312436213,0.670299552475235,"CAMK2B","816","calcium/calmodulin dependent protein kinase II beta"
"ENSG00000179041",621.389030587058,-0.0457617603023199,0.079204051743344,-0.577770446019709,0.563419110874149,0.670299552475235,"RRS1","23212","ribosome biogenesis regulator 1 homolog"
"ENSG00000151366",302.766942306778,0.060991660052744,0.105616084343188,0.577484579475205,0.563612152713121,0.670475091346031,"NDUFC2","4718","NADH:ubiquinone oxidoreductase subunit C2"
"ENSG00000166246",17.1787777000647,0.248322647713713,0.430432414785923,0.576914375366496,0.563997299067055,0.670879111674758,"C16orf71","146562","chromosome 16 open reading frame 71"
"ENSG00000187994",14.7766556705894,-0.267720956886961,0.46510866467924,-0.575609480575025,0.564879171482715,0.671873878566077,"RINL","126432","Ras and Rab interactor like"
"ENSG00000175087",62.5082486626971,-0.127445130875355,0.221584090063132,-0.575154700136839,0.5651866764115,0.672185380644988,"PDIK1L","149420","PDLIM1 interacting kinase 1 like"
"ENSG00000101850",0.990095224023886,-1.05682156787077,1.84119462882848,-0.573986884017365,0.565976676873897,0.672960411017631,"GPR143","4935","G protein-coupled receptor 143"
"ENSG00000087095",389.580527570442,0.0554270916489592,0.0965758145699553,0.573923107931026,0.566019835174979,0.672960411017631,"NLK","51701","nemo like kinase"
"ENSG00000206127",0.911090932719419,-1.09283402725367,1.90415273978768,-0.573921411039497,0.566020983510283,0.672960411017631,"GOLGA8O","728047","golgin A8 family member O"
"ENSG00000244482",0.911090932719419,-1.09283402725367,1.90415273978768,-0.573921411039497,0.566020983510283,0.672960411017631,"LILRA6","79168","leukocyte immunoglobulin like receptor A6"
"ENSG00000118298",3.05198895699321,0.585403087064092,1.02068830120045,0.573537569085088,0.566280769134888,0.67321496938856,"CA14","23632","carbonic anhydrase 14"
"ENSG00000140830",128.025223701047,0.0918881022069023,0.160270463070185,0.573331482586802,0.566420272823658,0.673326502732301,"TXNL4B","54957","thioredoxin like 4B"
"ENSG00000183850",7.07845093407634,-0.389886435868934,0.680333687908824,-0.573081184715912,0.566589726160034,0.673473617561625,"ZNF730","100129543","zinc finger protein 730"
"ENSG00000102409",64.3156571312776,-0.127298619006171,0.222279419638014,-0.572696380139372,0.566850288847918,0.673639967196452,"BEX4","56271","brain expressed X-linked 4"
"ENSG00000184047",94.6151132316703,-0.106129653025724,0.185340536959916,-0.572619755864183,0.566902180293459,0.673639967196452,"DIABLO","56616","diablo IAP-binding mitochondrial protein"
"ENSG00000076944",20.9554749469527,0.218028557493894,0.380762262351285,0.572610731293388,0.56690829205774,0.673639967196452,"STXBP2","6813","syntaxin binding protein 2"
"ENSG00000204632",10.8558506919622,0.311714850747925,0.544380801914472,0.572604415239644,0.566912569535537,0.673639967196452,"HLA-G","3135","major histocompatibility complex, class I, G"
"ENSG00000140030",1.5646305638948,0.856487867696835,1.49605736534597,0.572496675285423,0.566985537614859,0.673639967196452,"GPR65","8477","G protein-coupled receptor 65"
"ENSG00000109738",116.272680755208,0.0949002032889886,0.165773369536194,0.572469532075649,0.567003921364635,0.673639967196452,"GLRB","2743","glycine receptor beta"
"ENSG00000141367",15828.8383447949,-0.0203130676122294,0.0355330418650264,-0.571667004738559,0.567547591936377,0.674231533931833,"CLTC","1213","clathrin heavy chain"
"ENSG00000205143",1.37343382562159,0.867697295718873,1.51826108417078,0.571507301850378,0.567655812115764,0.674305743448225,"ARID3C","138715","AT-rich interaction domain 3C"
"ENSG00000179058",2.03632656151526,-0.733576633384259,1.28488534724866,-0.570927697911004,0.56804865467893,0.674718010368961,"C9orf50","375759","chromosome 9 open reading frame 50"
"ENSG00000205045",1.91609754299585,0.737794204746353,1.29324121368423,0.570500071401609,0.56833857369996,0.675007969956483,"SLFN12L","100506736","schlafen family member 12 like"
"ENSG00000102977",208.394999358432,-0.0717426980632862,0.125942562249885,-0.569646168710942,0.568917707875658,0.675641352028319,"ACD","65057","ACD shelterin complex subunit and telomerase recruitment factor"
"ENSG00000183793",1.70005602415707,-0.761470076485554,1.33830379101771,-0.568981483573693,0.569368705904702,0.676122471003425,"NPIPA5","100288332","nuclear pore complex interacting protein family member A5"
"ENSG00000169903",5.59624604599156,0.422721814843688,0.744475242058952,0.567811783336932,0.570162777819049,0.676990219943664,"TM4SF4","7104","transmembrane 4 L six family member 4"
"ENSG00000183091",5.98042679912065,0.416111160841426,0.732887147442391,0.56776976140673,0.570191314979014,0.676990219943664,"NEB","4703","nebulin"
"ENSG00000184384",785.42571962564,0.0426945927333897,0.0752477035758905,0.567387318210056,0.570451064057067,0.677244061710412,"MAML2","84441","mastermind like transcriptional coactivator 2"
"ENSG00000278558",0.660178270340215,1.26963260879072,2.240480516816,0.566678709884529,0.570932488045791,0.677761015611669,"TMEM191B","728229","transmembrane protein 191B"
"ENSG00000105427",3.41925831421887,0.531863642274695,0.94101356475795,0.565202949451109,0.571935730771444,0.678897293823255,"CNFN","84518","cornifelin"
"ENSG00000213918",165.974436651164,0.078565430432924,0.139151039111308,0.564605416780819,0.572342180084382,0.679325042287479,"DNASE1","1773","deoxyribonuclease 1"
